molecule_chembl_id,canonical_smiles,standard_value,compound_classification
CHEMBL3331485,c1ccc(N(Cc2ccc3ccccc3c2)CC2CNC2)cc1,87.9,active
CHEMBL3331486,Clc1ccc(CN(CC2CNC2)c2ccccc2)cc1,29.1,active
CHEMBL3331498,Clc1ccc(CN(CC2CNC2)C2CCCC2)cc1Cl,44.8,active
CHEMBL3331500,Fc1ccc(CN(CC2CNC2)c2ccccc2)cc1.O=C(O)C(F)(F)F,34.0,active
CHEMBL3331501,Cc1cccc(CN(CC2CNC2)c2ccccc2)c1.O=C(O)C(F)(F)F,24.2,active
CHEMBL3331502,Clc1cccc(CN(CC2CNC2)c2ccccc2)c1Cl.O=C(O)C(F)(F)F,17.6,active
CHEMBL3331503,CC(C)N(Cc1ccc(Cl)c(Cl)c1)CC1CNC1.Cl,45.2,active
CHEMBL1175,CNCC[C@H](Oc1cccc2ccccc12)c1cccs1,515.0,active
CHEMBL3331504,Clc1ccc(CN(C2CCCCC2)C2CNC2)cc1,518.0,active
CHEMBL3331505,c1ccc(CN(Cc2ccc3ccccc3c2)C2CNC2)cc1,130.0,active
CHEMBL3331506,Fc1ccccc1N(Cc1ccc(Cl)cc1)C1CNC1,179.0,active
CHEMBL3331507,Clc1cccc(N(Cc2ccc3ccccc3c2)C2CNC2)c1,531.0,active
CHEMBL3331508,Clc1ccccc1CN(CC1CNC1)c1ccccc1.O=C(O)C(F)(F)F,1.6,active
CHEMBL3593398,CNC(=O)[C@@H]1CNCCO[C@H]1c1ccc(Cl)c(Cl)c1.Cl,1000.0,active
CHEMBL3593397,Cl.NC(=O)[C@@H]1CNCCO[C@H]1c1ccc(Cl)c(Cl)c1,780.0,active
CHEMBL3593396,Cl.OC[C@H]1CNCCO[C@@H]1c1ccc(Cl)c(Cl)c1,36.0,active
CHEMBL3593395,Cl.OC[C@@H]1CNCCO[C@H]1c1ccc(Cl)c(Cl)c1,97.0,active
CHEMBL3593394,Cl.OC[C@H]1CNCCO[C@H]1c1ccc(Cl)c(Cl)c1,120.0,active
CHEMBL3593393,Cl.OC[C@@H]1CNCCO[C@@H]1c1ccc(Cl)c(Cl)c1,11.0,active
CHEMBL3593392,Cl.OC[C@@]1(c2ccc(Cl)c(Cl)c2)CCNCCO1,200.0,active
CHEMBL3593391,Cl.OC[C@]1(c2ccc(Cl)c(Cl)c2)CCNCCO1,330.0,active
CHEMBL3593275,Cl.OCC1(c2ccc(Cl)c(Cl)c2)CCNCCO1,200.0,active
CHEMBL3593274,Cl.OCC1(c2ccc(Cl)c(Cl)c2)CCCNCC1,35.0,active
CHEMBL3593399,CN(C)C(=O)[C@@H]1CNCCO[C@H]1c1ccc(Cl)c(Cl)c1.Cl,350.0,active
CHEMBL3593400,CC(=O)NC[C@@H]1CNCCO[C@H]1c1ccc(Cl)c(Cl)c1.O=C(O)/C=C/C(=O)O,150.0,active
CHEMBL3593401,CC(=O)NCC[C@@H]1CNCCO[C@H]1c1ccc(Cl)c(Cl)c1.Cl,200.0,active
CHEMBL3593402,CC(=O)NC[C@@H]1CNCCO[C@H]1c1ccc(Cl)c(F)c1.Cl,1000.0,active
CHEMBL3593403,CC(=O)NC[C@@H]1CNCCO[C@H]1c1ccc(F)c(Cl)c1.O=C(O)/C=C/C(=O)O,1000.0,active
CHEMBL3593404,CC(=O)NC[C@@H]1CNCCO[C@H]1c1ccc(Cl)c(C)c1.Cl,480.0,active
CHEMBL3593405,CC(=O)NC[C@@H]1CNCCO[C@H]1c1ccc(C)c(Cl)c1.Cl,680.0,active
CHEMBL3609637,COc1cc(-c2cn(C3CCc4c(F)cccc4N(CC(F)(F)F)C3=O)nn2)ccc1-n1cnc(C)c1,32.0,active
CHEMBL3612825,O=C(NCCCN1CCC(Cc2ccccc2)CC1)c1cc(Cl)cc(Cl)c1,422.0,active
CHEMBL3612826,O=C(NCCCN1CCC(Cc2ccccc2)CC1)c1cc2ccccc2[nH]1,546.0,active
CHEMBL3612827,O=C(NCCCN1CCC(Cc2ccccc2)CC1)c1cc2ccccc2o1,500.0,active
CHEMBL3612828,O=C(NCCCN1CCC(Cc2ccccc2)CC1)c1cc2ccccc2s1,449.0,active
CHEMBL3612829,O=C(NCCCN1CCC(Cc2ccccc2)CC1)c1ccc(-c2ccccc2)cc1,56.0,active
CHEMBL3612833,O=C(NCCCN1CCC(Cc2ccccc2)CC1)c1ccc2ccccc2c1,108.0,active
CHEMBL3612834,O=C(NCCCN1CCC(Cc2ccccc2)CC1)c1ccc2cc(Br)ccc2c1,1914.0,intermediate
CHEMBL3612835,COc1ccc2cc(C(=O)NCCCN3CCC(Cc4ccccc4)CC3)ccc2c1,323.0,active
CHEMBL3613150,O=C(NCCN1CCC(Cc2ccccc2)CC1)c1ccc(-c2ccccc2)cc1,986.0,active
CHEMBL3613153,O=C(NCCN1CCC(Cc2ccccc2)CC1)c1ccc2ccccc2n1,786.0,active
CHEMBL1201066,COc1ccc(C(CN(C)C)C2(O)CCCCC2)cc1.Cl,204.0,active
CHEMBL3703750,O=c1ccc(-c2cc3c(cc2F)C(c2ccc(Cl)c(Cl)c2)CNC3)n[nH]1,39.0,active
CHEMBL3703749,Cc1ccc(C2CNCc3cc(-c4cccnn4)ccc32)cc1,27.9,active
CHEMBL111201,O=S(=O)(Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1)c1ccc(-c2nc(-c3ccc(C(F)(F)F)cc3)cs2)cc1,5000.0,intermediate
CHEMBL1684585,Nc1nc(CC(=O)Nc2ccc(C[C@@H]3CC[C@H]([C@H](O)c4ccccc4)N3)cc2)cs1,1400.0,intermediate
CHEMBL3128178,O=C(Nc1ccc(C[C@@H]2CC[C@H]([C@H](O)c3cccnc3)N2)cc1)[C@@H]1CCc2scnc21,420.0,active
CHEMBL3128188,O=C(Nc1ccc(C[C@@H]2CC[C@H]([C@H](O)c3cccnc3)N2)cc1)[C@@H]1CCc2ccnn21,900.0,active
CHEMBL3764774,O=C(Cn1cnc2ccccc2c1=O)Nc1ccc(C[C@@H]2CC[C@H]([C@H](O)c3ccccc3)N2)cc1,200.0,active
CHEMBL3764088,O=C(Cn1ncccc1=O)Nc1ccc(C[C@@H]2CC[C@H]([C@H](O)c3ccccc3)N2)cc1,4400.0,intermediate
CHEMBL3764950,O=C(Cn1cnccc1=O)Nc1ccc(C[C@@H]2CC[C@H]([C@H](O)c3ccccc3)N2)cc1,700.0,active
CHEMBL3763594,O=C(Cn1cccnc1=O)Nc1ccc(C[C@@H]2CC[C@H]([C@H](O)c3ccccc3)N2)cc1,2500.0,intermediate
CHEMBL3764592,O=C(Cn1ccccc1=O)Nc1ccc(C[C@@H]2CC[C@H]([C@H](O)c3ccccc3)N2)cc1,1100.0,intermediate
CHEMBL3765335,C[C@@H](C(=O)Nc1ccc(C[C@@H]2CC[C@H]([C@H](O)c3ccccc3)N2)cc1)n1ncccc1=O,10000.0,inactive
CHEMBL3763998,C[C@@H](C(=O)Nc1ccc(C[C@@H]2CC[C@H]([C@H](O)c3cccnc3)N2)cc1)n1ncccc1=O,800.0,active
CHEMBL3763934,O=C(Nc1ccc(C[C@@H]2CC[C@H]([C@H](O)c3ccccc3)N2)cc1)[C@@H]1CCc2cccc(=O)n21,7100.0,intermediate
CHEMBL2107826,O=C(Nc1ccc(C[C@@H]2CC[C@H]([C@H](O)c3ccccc3)N2)cc1)[C@@H]1CCc2nccc(=O)n21,10000.0,inactive
CHEMBL1684047,CC(N(C)C)C1(c2ccc(Cl)c(Cl)c2)CCCCC1,12.0,active
CHEMBL3770663,CNC[C@]1(c2ccc3ccccc3c2)CC[C@@](C)(O)CC1,11.0,active
CHEMBL3770651,CN(C)CC1(c2ccc(Cl)c(Cl)c2)CCCC(O)C1,44.0,active
CHEMBL3769872,CC(C)C(C)[C@]1(c2ccc3ccccc3c2)CC[C@](C)(O)CC1,18.0,active
CHEMBL11,CN(C)CCCN1c2ccccc2CCc2ccccc21,0.88,active
CHEMBL3775085,Brc1ccc(N2CCN(CCN3CCC(Cc4ccccc4)CC3)CC2)cc1,4920.0,intermediate
CHEMBL3775008,Clc1ccc(N2CCN(CCN3CCC(Cc4ccccc4)CC3)CC2)c(Cl)c1,4320.0,intermediate
CHEMBL3775177,c1ccc(CC2CCN(CCCN3CCN(c4ccccc4)CC3)CC2)cc1,1360.0,intermediate
CHEMBL3775405,Cc1cccc(C)c1N1CCN(CCCN2CCC(Cc3ccccc3)CC2)CC1,2000.0,intermediate
CHEMBL3774732,COc1ccccc1N1CCN(CCCN2CCC(Cc3ccccc3)CC2)CC1,1760.0,intermediate
CHEMBL3774957,Clc1cccc(N2CCN(CCCN3CCC(Cc4ccccc4)CC3)CC2)c1,1180.0,intermediate
CHEMBL3774556,Clc1ccc(N2CCN(CCCN3CCC(Cc4ccccc4)CC3)CC2)cc1,2030.0,intermediate
CHEMBL3775012,Brc1ccc(N2CCN(CCCN3CCC(Cc4ccccc4)CC3)CC2)cc1,2250.0,intermediate
CHEMBL3775703,Clc1ccc(N2CCN(CCCN3CCC(Cc4ccccc4)CC3)CC2)c(Cl)c1,1460.0,intermediate
CHEMBL3774516,FC(F)(F)c1ccc(N2CCN(CCCN3CCC(Cc4ccccc4)CC3)CC2)cc1,2610.0,intermediate
CHEMBL3775140,Clc1cccc(N2CCN(CCCN3CCC(Cc4ccccc4)CC3)CC2)c1Cl,2510.0,intermediate
CHEMBL1201066,COc1ccc(C(CN(C)C)C2(O)CCCCC2)cc1.Cl,200.0,active
CHEMBL3799503,CN(C)CCCN1c2ccccc2CCc2ccc(C#CCOSCc3cccc4ccccc34)cc21,350.0,active
CHEMBL3797849,CN(C)CCCN1c2ccccc2CCc2ccc(C#CCOCc3cccc4ccccc34)cc21,340.0,active
CHEMBL11,CN(C)CCCN1c2ccccc2CCc2ccccc21,2.6,active
CHEMBL3798819,CN(C)CCCN1c2ccccc2CCc2ccc(C#CCOCCOc3cccc4ccccc34)cc21,4800.0,intermediate
CHEMBL3799072,CN(C)CCCN1c2ccccc2CCc2ccc(C#CCOCCOc3ccc4ccccc4c3)cc21,440.0,active
CHEMBL3799011,CN(C)CCCN1c2ccccc2CCc2ccc(C#CCOCCCOc3cccc4ccccc34)cc21,940.0,active
CHEMBL3799795,CN(C)CCCN1c2ccccc2CCc2ccc(C#CCOCCOCCc3cccc4ccccc34)cc21,300.0,active
CHEMBL3798279,CN(C)CCCN1c2ccccc2CCc2ccc(C#CCOCCOCCOc3cccc4ccccc34)cc21,420.0,active
CHEMBL3799481,CN(C)CCCN1c2ccccc2CCc2ccc(C#CCOCCOCCSc3cccc4ccccc34)cc21,560.0,active
CHEMBL3799131,CN(C)CCCN1c2ccccc2CCc2ccc(C#CCOCCCN3c4ccccc4CCc4ccccc43)cc21,1600.0,intermediate
CHEMBL3800215,CN(C)CCCN1c2ccccc2CCc2ccc(C#CCOCCCOCCCN3c4ccccc4CCc4ccccc43)cc21,4100.0,intermediate
CHEMBL3799416,CN(C)CCCN1c2ccccc2CCc2ccc(CCCOCc3cccc4ccccc34)cc21,610.0,active
CHEMBL3799668,CN(C)CCCN1c2ccccc2CCc2ccc(CCCOCCOc3cccc4ccccc34)cc21,280.0,active
CHEMBL3799640,CN(C)CCCN1c2ccccc2CCc2ccc(CCCOCCCOc3cccc4ccccc34)cc21,600.0,active
CHEMBL3799596,CN(C)CCCN1c2ccccc2CCc2ccc(CCCOCCOCCc3cccc4ccccc34)cc21,280.0,active
CHEMBL3799356,CN(C)CCCN1c2ccccc2CCc2ccc(CCCOCCCN3c4ccccc4CCc4ccccc43)cc21,270.0,active
CHEMBL3799319,CN(C)CCCN1c2ccccc2CCc2ccc(CCCOCCCOCCCN3c4ccccc4CCc4ccccc43)cc21,840.0,active
CHEMBL3797621,CN(C)CCCN1c2ccccc2CCc2ccc(C#CCO)cc21,60.0,active
CHEMBL3798035,C#Cc1ccc2c(c1)N(CCCN(C)C)c1ccccc1CC2,40.0,active
CHEMBL3818959,Cc1cccc(CN(C2CCOCC2)C2CCNC2)c1Cl,5.0,active
CHEMBL3817970,Cc1cccc(CN(C2CCOCC2)C2CCNC2)c1C,8.9,active
CHEMBL3819249,COc1cccc(CN(C2CCOCC2)C2CCNC2)c1C,11.0,active
CHEMBL3818349,Fc1cccc(CN(C2CCOCC2)C2CCNC2)c1C(F)(F)F,24.0,active
CHEMBL3817934,Cc1ccccc1CN(C1CCOCC1)C1CCNC1,29.0,active
CHEMBL490,Fc1ccc([C@@H]2CCNC[C@H]2COc2ccc3c(c2)OCO3)cc1,20.0,active
CHEMBL3593402,CC(=O)NC[C@@H]1CNCCO[C@H]1c1ccc(Cl)c(F)c1.Cl,1000.0,active
CHEMBL3818953,Cl.O=C1CCCN1C[C@@H]1CNCCO[C@H]1c1ccc(Cl)c(F)c1,85.0,active
CHEMBL3817915,Cl.O=C1CCCCN1C[C@@H]1CNCCO[C@H]1c1ccc(Cl)c(F)c1,27.0,active
CHEMBL3818117,Cl.O=C1NCCCN1C[C@@H]1CNCCO[C@H]1c1ccc(Cl)c(F)c1,12.0,active
CHEMBL3819201,Cl.O=c1ccccn1C[C@@H]1CNCCO[C@H]1c1ccc(Cl)c(F)c1,130.0,active
CHEMBL3819243,Cl.O=c1cccnn1C[C@@H]1CNCCO[C@H]1c1ccc(Cl)c(F)c1,79.0,active
CHEMBL3819441,Cl.O=C(O)c1cccn(C[C@@H]2CNCCO[C@H]2c2ccc(Cl)c(F)c2)c1=O,1000.0,active
CHEMBL3818946,Cl.O=c1c(-c2nnn[nH]2)cccn1C[C@@H]1CNCCO[C@H]1c1ccc(Cl)c(F)c1,730.0,active
CHEMBL3818345,Cl.O=c1[nH]c(-c2cccn(C[C@@H]3CNCCO[C@H]3c3ccc(Cl)c(F)c3)c2=O)no1,380.0,active
CHEMBL3818471,Cc1nnc(-c2cccn(C[C@@H]3CNCCO[C@H]3c3ccc(Cl)c(F)c3)c2=O)[nH]1.Cl,67.0,active
CHEMBL3818901,COC(=O)c1cccn(C[C@@H]2CNCCO[C@H]2c2ccc(Cl)c(F)c2)c1=O.Cl,54.0,active
CHEMBL3819009,Cl.O=c1[nH]c(-c2ccn(C[C@@H]3CNCCO[C@H]3c3ccc(Cl)c(F)c3)c(=O)c2)no1,120.0,active
CHEMBL3818596,Cl.O=c1[nH]c(-c2ccc(=O)n(C[C@@H]3CNCCO[C@H]3c3ccc(Cl)c(F)c3)c2)no1,1000.0,active
CHEMBL3819217,Cl.O=c1[nH]c(-c2cccc(=O)n2C[C@@H]2CNCCO[C@H]2c2ccc(Cl)c(F)c2)no1,1000.0,active
CHEMBL1237210,CC(C)=CCC[C@]1(C)[C@@H](CC=C(C)C)C[C@]2(CC=C(C)C)C(=O)C(CC=C(C)C)=C(O)[C@@]1(C(=O)C(C)C)C2=O,2000.0,intermediate
CHEMBL536352,CCC(C)C(=O)[C@]12C(=O)[C@](CC=C(C)C)(C[C@H](CC=C(C)C)[C@@]1(C)CCC=C(C)C)C(=O)C(CC=C(C)C)=C2O,2000.0,intermediate
CHEMBL3906576,COCCOc1ccc(Br)c(CC2CCN(CCc3cc4c(cc3Cl)OCCO4)CC2)c1.Cl,306.0,active
CHEMBL490,Fc1ccc([C@@H]2CCNC[C@H]2COc2ccc3c(c2)OCO3)cc1,0.56,active
CHEMBL252923,CCN(CC)C(=O)[C@]1(c2ccccc2)C[C@@H]1CN,64.0,active
CHEMBL11,CN(C)CCCN1c2ccccc2CCc2ccccc21,5.1,active
CHEMBL3963788,Cc1nnc2sc(C(=O)NCc3ccc(S(=O)(=O)C(F)F)cc3)c(N)c2c1C,600.0,active
CHEMBL3942511,Cc1nnc2sc(C(=O)NCc3ccc(S(F)(F)(F)(F)F)cc3)c(N)c2c1C,520.0,active
CHEMBL11,CN(C)CCCN1c2ccccc2CCc2ccccc21,0.88,active
CHEMBL1852516,Cc1nc(C(=O)NCCN2CCN(c3cccc(Cl)c3Cl)CC2)c(C)n1-c1ccccc1,66.0,active
CHEMBL3705034,O=C(O)COc1cc(CC2CCN(CCc3ccc4occc(=O)c4c3)CC2)ccc1Br,10000.0,inactive
CHEMBL3705035,O=C(O)COc1cc(CC2CCNCC2)ccc1Br,10000.0,inactive
CHEMBL3681350,c1cnc2c(N3CCNCC3)cccc2c1,715.0,active
CHEMBL1852361,CCCc1nc(C(=O)NCCCN2CCN(c3cccc(C)c3C)CC2)cn1-c1ccc(Cl)cc1,67.2,active
CHEMBL3681351,CCCc1nc(C(=O)NCCN2CCN(c3cccc(Cl)c3Cl)CC2)cn1-c1ccc(Cl)cc1,1093.0,intermediate
CHEMBL1852341,Cc1nc(C(=O)NCCCN2CCN(c3cccc(Cl)c3Cl)CC2)c(C)n1-c1ccccc1,10.2,active
CHEMBL1852372,CCCc1nc(C(=O)NCCCN2CCN(c3cccc(Cl)c3Cl)CC2)c(C)n1-c1ccccc1,13.0,active
CHEMBL1852472,CCCc1nc(C(=O)NCCN2CCN(c3cccc(Cl)c3Cl)CC2)c(C)n1-c1ccccc1,82.0,active
CHEMBL3681354,CCc1c(C(=O)NCCCN2CCN(c3cccc(C)c3C)CC2)nc(-c2ccc(Cl)cc2Cl)n1-c1ccc(Br)cc1,298.0,active
CHEMBL1852587,Cc1cccc(N2CCN(CCCNC(=O)c3nc(C)n(CC(C)C)c3C)CC2)c1C,436.0,active
CHEMBL1852418,Cc1c(Cl)cccc1N1CCN(CCCNC(=O)c2nc(C)n(CC(C)C)c2C)CC1,447.0,active
CHEMBL1852514,Cc1cccc(N2CCN(CC(O)CNC(=O)c3nc(C)n(CC(C)C)c3C)CC2)c1C,1262.0,intermediate
CHEMBL1852420,CCCn1c(C)nc(C(=O)NCC(O)CN2CCN(c3cccc(C)c3C)CC2)c1C,10.4,active
CHEMBL3681355,CCCn1c(C)nc(C(=O)NCC(O)CN2CCN(c3cccc(Cl)c3C)CC2)c1C,12.1,active
CHEMBL1852346,COc1ccccc1-n1c(C)nc(C(=O)NCCCN2CCN(c3cccc(C)c3C)CC2)c1C,9.0,active
CHEMBL3681356,COc1ccccc1-n1c(C)nc(C(=O)NCC(O)CN2CCN(c3cccc(C)c3C)CC2)c1C,12.0,active
CHEMBL1852359,Cc1cccc(N2CCN(CCCNC(=O)c3nc(C)n(-c4ccccc4Cl)c3C)CC2)c1C,17.0,active
CHEMBL3681357,Cc1cccc(N2CCN(CCCCNC(=O)c3nc(C)n(-c4ccccc4Cl)c3C)CC2)c1C,30.0,active
CHEMBL1852617,Cc1cccc(N2CCN(CCCNC(=O)c3nc(C(C)C)n(-c4ccccc4)c3C)CC2)c1C,16.0,active
CHEMBL1852779,COc1cc(OC)cc(-n2c(C)nc(C(=O)NCCCN3CCN(c4cccc(C)c4C)CC3)c2C)c1,10.0,active
CHEMBL3681358,Cc1cccc(N2CCN(CC(O)CNC(=O)c3nc(C(C)C)n(-c4ccccc4)c3C)CC2)c1C,15.0,active
CHEMBL3681359,CCc1nc(C(=O)NCC(O)CN2CCN(c3cccc(C)c3C)CC2)c(C)n1-c1ccccc1,9.0,active
CHEMBL3681360,CCCc1nc(C(=O)NCC(O)CN2CCN(c3cccc(C)c3C)CC2)cn1-c1ccc(Cl)cc1,347.0,active
CHEMBL3681361,COc1cc(OC)cc(-n2c(C)nc(C(=O)NCCN3CCN(c4cccc(C)c4C)CC3)c2C)c1,164.0,active
CHEMBL3681362,Cc1cccc(N2CCN(CCNC(=O)c3nc(C(C)C)n(-c4ccccc4)c3C)CC2)c1C,76.0,active
CHEMBL3681366,Cc1cccc(N2CCN(CCCNC(=O)c3nc(C)n(-c4ccccn4)c3C)CC2)c1C,12.0,active
CHEMBL3681367,COc1ccc(-n2cc(C(=O)NCC(O)CN3CCN(c4cccc(Cl)c4Cl)CC3)nc2-c2ccccc2)cc1,323.0,active
CHEMBL1852373,COc1ccc(-n2cc(C(=O)NCCCN3CCN(c4cccc(C)c4C)CC3)nc2-c2ccccc2)cc1,42.6,active
CHEMBL1852517,CCCc1nc(C(=O)NCCCN2CCN(c3cccc(Cl)c3C)CC2)c(C)n1-c1ccc(OC)cc1,10.2,active
CHEMBL1852774,CCCc1nc(C(=O)NCC(O)CN2CCN(c3cccc(Cl)c3Cl)CC2)c(C)n1-c1ccc(OC)cc1,51.8,active
CHEMBL1852362,CCCc1nc(C(=O)NCC(O)CN2CCN(c3cccc(C)c3C)CC2)c(C)n1-c1ccc(OC)cc1,6.0,active
CHEMBL1852505,COc1ccc(-n2c(C)nc(C(=O)NCCCN3CCN(c4cccc(Cl)c4C)CC3)c2C)cc1,12.4,active
CHEMBL1852374,Cc1cccc(N2CCN(C[C@@H](O)CNC(=O)c3nc(C)n(-c4ccccc4)c3C)CC2)c1C,5.08,active
CHEMBL1852513,Cc1cccc(N2CCN(C[C@@H](O)CNC(=O)c3nc(C)n(-c4ccccc4F)c3C)CC2)c1C,10.3,active
CHEMBL3681368,CCCc1nc(C(=O)NC[C@H](O)CN2CCN(c3cccc(Cl)c3Cl)CC2)cn1-c1ccc(Cl)cc1,786.0,active
CHEMBL1852358,Cc1c(Cl)cccc1N1CCN(C[C@@H](O)CNC(=O)c2nc(-c3ccccc3)n(-c3ccc(F)cc3)c2C)CC1,232.0,active
CHEMBL1852659,CCCc1nc(C(=O)NCCCN2CCN(c3cccc(Cl)c3Cl)CC2)c(C)n1-c1ccc(OC)cc1,84.0,active
CHEMBL1852466,COc1ccccc1-n1c(C)nc(C(=O)NCCCN2CCN(c3cccc(Cl)c3C)CC2)c1C,16.8,active
CHEMBL1852422,COc1ccccc1-n1c(C)nc(C(=O)NCCCN2CCN(c3cccc(Cl)c3Cl)CC2)c1C,15.8,active
CHEMBL1852665,COc1ccccc1-n1c(C)nc(C(=O)NCC(O)CN2CCN(c3cccc(Cl)c3Cl)CC2)c1C,12.2,active
CHEMBL3681369,Cc1ccc(-n2c(C)nc(C(=O)NCCCN3CCN(c4cccc(C)c4C)CC3)c2C)cc1,5.95,active
CHEMBL3681370,Cc1ccc(-n2c(C)nc(C(=O)NCC(O)CN3CCN(c4cccc(C)c4C)CC3)c2C)cc1,3.89,active
CHEMBL1852666,Cc1nc(C(=O)NCC(O)CN2CCN(c3cccc(Cl)c3Cl)CC2)c(C)n1-c1ccc2c(c1)OCCO2,12.0,active
CHEMBL1852503,Cc1nc(C(=O)NCCCN2CCN(c3cccc(Cl)c3Cl)CC2)c(C)n1-c1ccc2c(c1)OCCO2,9.17,active
CHEMBL1852501,Cc1cccc(N2CCN(C[C@H](O)CNC(=O)c3nc(C)n(-c4ccccc4)c3C)CC2)c1C,0.64,active
CHEMBL1852507,Cc1cccc(N2CCN(C[C@H](O)CNC(=O)c3nc(C)n(-c4ccccc4F)c3C)CC2)c1C,0.75,active
CHEMBL1852552,Cc1c(Cl)cccc1N1CCN(CCCNC(=O)c2nc(C)n(-c3ccccc3F)c2C)CC1,6.17,active
CHEMBL1852370,Cc1nc(C(=O)NCCCN2CCN(c3cccc(Cl)c3Cl)CC2)c(C)n1-c1ccccc1F,13.0,active
CHEMBL1852387,Cc1cccc(N2CCN(CC(O)CNC(=O)c3nc(-c4ccccc4)n(-c4ccccc4)c3C)CC2)c1C,19.1,active
CHEMBL1852777,Cc1c(C(=O)NCC(O)CN2CCN(c3cccc(Cl)c3Cl)CC2)nc(-c2ccccc2)n1-c1ccccc1,71.1,active
CHEMBL3703725,CNc1ccc(-c2ccc3c(c2)CNCC3c2ccc(F)cc2)nn1,143.6,active
CHEMBL3703725,CNc1ccc(-c2ccc3c(c2)CNCC3c2ccc(F)cc2)nn1,53.8,active
CHEMBL3703726,FC(F)(F)c1ccc(-c2ccc3c(c2)NCCC3c2ccc(Cl)cc2)nn1,21.4,active
CHEMBL3703727,Nc1ccc(-c2ccc3c(c2)CNCC3c2ccc(Cl)cc2)nn1,15.8,active
CHEMBL3703728,CC1(C)NCC(c2ccc(Cl)c(Cl)c2)c2ccc(-c3cnccn3)cc21,4.8,active
CHEMBL3703729,CC1(C)NCC(c2ccc(Cl)c(Cl)c2)c2ccc(-c3ccc(C(F)(F)F)nn3)cc21,26.0,active
CHEMBL3703730,FC(F)(F)c1ccc(-c2ccc3c(c2)CNCC3c2ccc(Cl)c(Cl)c2)nn1,10.0,active
CHEMBL3703731,FC(F)Oc1ccc(-c2ccc3c(c2)CNCC3c2ccc(Cl)c(Cl)c2)nn1,3.6,active
CHEMBL3703732,CC1(C)NCC(c2ccc(Cl)c(Cl)c2)c2ccc(-c3ccc(N)nn3)cc21,2.3,active
CHEMBL3703733,N#Cc1cccc(-c2ccc3c(c2)CNCC3c2ccc(Cl)c(Cl)c2)c1,14.0,active
CHEMBL3703734,CS(=O)(=O)c1ccc(-c2ccc3c(c2)CNCC3c2ccc(Cl)c(Cl)c2)cc1,20.0,active
CHEMBL3703735,O=c1ccccn1-c1ccc2c(c1)CNCC2c1ccc(Cl)c(Cl)c1,6.9,active
CHEMBL3703736,O=c1cccnn1-c1ccc2c(c1)CNCC2c1ccc(Cl)c(Cl)c1,6.1,active
CHEMBL3703737,CS(=O)(=O)c1cccc(-c2cc3c(cc2F)C(c2ccc(Cl)c(Cl)c2)CNC3)c1,83.6,active
CHEMBL3703738,Cc1noc(C)c1-c1ccc2c(c1)CNCC2c1ccc(Cl)c(Cl)c1,4.9,active
CHEMBL3703739,NC(=O)c1ccc(-c2cc3c(cc2F)C(c2ccc(Cl)c(Cl)c2)CNC3)cc1,24.5,active
CHEMBL3703740,Fc1cc2c(cc1-c1ccc(C(F)(F)F)nn1)CNCC2c1ccc(Cl)c(Cl)c1,29.7,active
CHEMBL3703741,NC(=O)c1ccc(-c2cc3c(cc2F)C(c2ccc(Cl)cc2)CNC3)cc1,100.7,active
CHEMBL3703742,Fc1cc2c(cc1-c1ccc(OC(F)F)nn1)CNCC2c1ccc(Cl)c(Cl)c1,15.9,active
CHEMBL3703743,Clc1ccc(C2CNCc3cc(-c4cccnn4)ccc32)cc1Cl,6.2,active
CHEMBL3703744,Nc1ccc(-c2ccc3c(c2)CNCC3c2ccc(Cl)c(Cl)c2)nn1,1.8,active
CHEMBL3703745,CC1(C)NCC(c2ccc(Cl)cc2)c2ccc(-c3cnc(C(F)(F)F)cn3)cc21,61.1,active
CHEMBL3703746,Clc1ccc(C2CNCc3cc(-c4ccc5ncnn5c4)ccc32)cc1Cl,1.8,active
CHEMBL3703747,Fc1cc2c(cc1-c1ccc3ncnn3c1)CNCC2c1ccc(Cl)c(Cl)c1,14.1,active
CHEMBL3703748,CC1(C)NCC(c2ccc(Cl)c(Cl)c2)c2ccc(-c3ccc4ncnn4c3)cc21,4.2,active
CHEMBL3673127,COc1ccc2c(c1)CN1CCC2(c2ccc(Cl)cc2)C1,74.2,active
CHEMBL3673128,Oc1ccc2c(c1)CN1CCC2(c2ccc(Cl)cc2)C1,125.6,active
CHEMBL3673129,Clc1ccc(C23CCN(Cc4cc(-c5ccc6ncnn6c5)ccc42)C3)cc1,9.4,active
CHEMBL3673129,Clc1ccc(C23CCN(Cc4cc(-c5ccc6ncnn6c5)ccc42)C3)cc1,5.2,active
CHEMBL3673130,FC(F)(F)c1nnc2ccc(-c3ccc4c(c3)CN3CCC4(c4ccc(Cl)cc4)C3)cn12,11.3,active
CHEMBL3673131,FC(F)(F)c1ccc(-c2ccc3c(c2)CN2CCC3(c3ccc(Cl)cc3)C2)nn1,10.1,active
CHEMBL3673132,FC(F)Oc1ccc(-c2ccc3c(c2)CN2CCC3(c3ccc(Cl)cc3)C2)nn1,19.3,active
CHEMBL3673132,FC(F)Oc1ccc(-c2ccc3c(c2)CN2CCC3(c3ccc(Cl)cc3)C2)nn1,5.9,active
CHEMBL3673133,Oc1ccc(-c2ccc3c(c2)CN2CCC3(c3ccc(Cl)cc3)C2)nn1,62.5,active
